subscription_id,user_id,plan,start_ts,end_ts,status
62417435-e016-4ca5-821c-03592488e4eb,f2f9860a-3cd4-4beb-a328-e499cb0d751f,monthly,2025-06-19 19:11:00,2025-08-18 19:11:00,active
00cc0e1b-5c38-4d2c-959e-950fc4f962a4,43d6ca48-053c-48f3-a083-e4d43dd742d6,monthly,2025-05-11 19:37:00,2025-07-10 19:37:00,canceled
39b9a213-eeeb-4b63-81ae-324a1c996c47,596fa0fa-f41f-43a3-b546-a91a617fe355,monthly,2025-06-18 23:09:00,2025-08-17 23:09:00,active
8807e6b4-7016-4482-9dfb-768cb30b5245,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-05-11 16:55:00,2025-07-10 16:55:00,canceled
86ef805b-d0c8-4eca-914c-0dd6c80f9ef8,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-05-31 06:18:00,2025-08-29 06:18:00,active
d1408f8a-410c-4ab6-af01-b5c407bca02f,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-05-31 06:13:00,2025-07-30 06:13:00,canceled
faa17ff5-1131-47c4-88c5-3279c069ed49,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-06-23 05:25:00,2025-12-20 05:25:00,active
d294fdbc-039c-4ac3-a68b-0169e42ad8bd,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-06-23 05:37:00,2026-04-19 05:37:00,active
c84020ba-39c8-4149-a02c-258679812df6,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,monthly,2025-06-29 22:58:00,2025-08-28 22:58:00,active
28343c8e-d2a1-4369-bd07-ee95d15c569f,92a5d0ea-b8d5-441f-b9bd-65f45d2ba950,annual,2025-07-19 11:54:00,2026-07-19 11:54:00,active
abefefa8-5b73-419a-8daa-fff55e821e6c,62000f4d-c257-4b78-982e-cedc9a998043,annual,2025-07-15 10:49:00,2026-07-15 10:49:00,active
c4fb0555-3a93-4f43-917c-c339889abfa5,19a78663-33ac-4001-9e53-b0d065b417d7,monthly,2025-07-19 19:46:00,2025-09-17 19:46:00,active
ee5149f9-8f48-4461-b7a6-f5d6ed383d71,4bb91004-ae72-4634-9eae-bd778996d281,annual,2025-07-27 12:16:00,2026-07-27 12:16:00,active
5896782a-9358-416a-8b34-9291d1ddc75a,d414a8d1-1c3c-40a5-8d54-df6139190a96,monthly,2025-06-20 06:07:00,2025-11-17 06:07:00,active
d99b0d18-f6ca-44f1-b978-da5a77db9f9c,88b14002-c7a2-44f2-8d11-39e2a4fe6326,annual,2025-05-20 00:06:00,2026-05-20 00:06:00,active
a711a300-5902-4cc1-b325-a574d10b9bec,97b96829-0c6a-46e5-a446-42876c784c14,monthly,2025-05-20 06:16:00,2025-11-16 06:16:00,active
0eb439f6-8c35-4295-8a5b-452d4f657960,97b96829-0c6a-46e5-a446-42876c784c14,annual,2025-06-02 10:39:00,2026-06-02 10:39:00,active
928e5600-a163-405e-b711-d0112a0f5ac0,5c453565-350b-44a3-bbda-f21a6a9d7146,monthly,2025-05-01 08:52:00,2025-08-29 08:52:00,active
cb3a6cce-0691-4068-b7bf-86e81b0df967,671e725e-6392-4a81-a37c-8179483c267f,annual,2025-05-31 12:00:00,2026-05-31 12:00:00,active
88b23e40-f458-4bac-bcbd-8b6beb9a3334,671e725e-6392-4a81-a37c-8179483c267f,monthly,2025-07-09 10:17:00,2025-10-07 10:17:00,active
b57257bf-440c-48c4-954f-671660d20350,4d3d6af9-18df-426b-a90b-d20aea14b296,monthly,2025-06-01 22:43:00,2025-11-28 22:43:00,active
df99452d-73fa-4cdd-a4ac-207bfac0a971,763ec678-e292-43f3-b2ca-3aea77f553f7,monthly,2025-05-06 06:51:00,2025-10-03 06:51:00,active
02da9d45-3413-4eb2-8ac9-362af0d9f157,763ec678-e292-43f3-b2ca-3aea77f553f7,monthly,2025-06-25 13:59:00,2026-02-20 13:59:00,active
64bb085a-f326-4824-a9db-4cccdb465da9,3a79fd06-2d9b-4cd6-b92e-8b0d91b83d67,annual,2025-05-03 15:52:00,2026-05-03 15:52:00,active
8ef79f1f-d25e-4cdb-9e9b-fa8c43dfe9a5,3a79fd06-2d9b-4cd6-b92e-8b0d91b83d67,annual,2025-05-03 15:58:00,2026-05-03 15:58:00,active
228765da-25a4-4c55-8c0b-c3deff2fcea2,3a79fd06-2d9b-4cd6-b92e-8b0d91b83d67,monthly,2025-06-07 20:23:00,2025-09-05 20:23:00,active
6e88cc29-8516-4125-8a13-3cf7a7b8b320,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-05-19 06:35:00,2025-07-18 06:35:00,canceled
323e96a4-4b37-4064-a32a-60e28e8c8a44,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-06-19 15:48:00,2025-08-18 15:48:00,active
d51cc750-740b-4ff0-9881-2d2b822aeb56,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-06-19 15:55:00,2025-10-17 15:55:00,active
f22bcc37-ecad-49dc-ba02-0bcba8c01175,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-06-27 03:23:00,2025-09-25 03:23:00,active
970a652b-bfac-4ef5-9c90-d6f7fa4bc5da,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-06-27 03:27:00,2025-09-25 03:27:00,active
938310c1-0b46-4038-b6cd-a36e79f05d55,23f125cf-c786-4c36-8531-bd7aee1887cb,monthly,2025-07-02 13:36:00,2025-12-29 13:36:00,active
0c41d3ce-1c6a-4477-8c65-46e6d69f29b9,f05a277a-a29e-4146-9077-de8e2418a849,monthly,2025-04-28 09:07:00,2025-09-25 09:07:00,active
a794b749-4353-495b-8a5d-bba1833d9477,f05a277a-a29e-4146-9077-de8e2418a849,monthly,2025-04-30 06:52:00,2026-01-25 06:52:00,active
677f4648-1351-4bc5-bf9a-68f00102aa45,f05a277a-a29e-4146-9077-de8e2418a849,monthly,2025-05-24 07:45:00,2025-09-21 07:45:00,active
6448ce06-9adf-4cc8-9d17-4ea0df13ff2e,f05a277a-a29e-4146-9077-de8e2418a849,annual,2025-07-19 00:39:00,2026-07-19 00:39:00,active
da15747e-e51b-4c94-92c2-230d344de485,d00e74d3-bf20-4da5-a097-c85fd96fa97d,monthly,2025-05-04 18:04:00,2025-10-31 18:04:00,active
6f356c72-eef6-4f15-bb84-628121704077,d00e74d3-bf20-4da5-a097-c85fd96fa97d,annual,2025-07-10 05:45:00,2026-07-10 05:45:00,active
5c8d2bcc-41a3-4ba7-b33c-c38641f1b53a,fa3cf531-768c-4420-9347-34c6f2775cb4,monthly,2025-06-23 23:55:00,2025-10-21 23:55:00,active
0ace4af5-f7b9-4370-943f-01978c63c9f0,fa3cf531-768c-4420-9347-34c6f2775cb4,annual,2025-07-19 22:46:00,2026-07-19 22:46:00,active
f4a792b0-ee62-485a-b425-13668e8523fe,cc07db48-4c22-4c4d-8e9a-201d2b823d76,monthly,2025-06-01 01:28:00,2025-07-31 01:28:00,active
7654c2f4-9c39-457d-9a4b-1c72fd4b09a2,cc07db48-4c22-4c4d-8e9a-201d2b823d76,monthly,2025-06-04 04:11:00,2025-08-03 04:11:00,active
89f90b90-cc9f-40e5-b238-5106a385a8ae,a4b276bb-0564-42e8-bfba-3bbf46bbd41a,annual,2025-07-17 03:33:00,2026-07-17 03:33:00,active
e0599fca-6d94-4854-aa6d-9a198e89ef43,a4b276bb-0564-42e8-bfba-3bbf46bbd41a,monthly,2025-07-25 23:39:00,2025-10-23 23:39:00,active
90552d41-a6c0-4f18-8329-b81f87709fd1,62b6482b-e214-4a0d-9e01-de94dd616ce7,annual,2025-06-29 14:31:00,2026-06-29 14:31:00,active
afca437b-43c2-4088-a0f6-1435a658fa58,f66e092a-84a0-4127-93b5-b86aea2e96e1,monthly,2025-07-18 11:57:00,2025-10-16 11:57:00,active
2935fa91-4511-4c25-861c-d34a7435f7ed,8b8e190a-5217-4bff-bf06-1531786dcaea,annual,2025-07-02 04:04:00,2026-07-02 04:04:00,active
f668f543-e2ec-4a19-9d76-912bbd68f8aa,e381a0fc-dbea-4c87-b37c-982e3597eec0,monthly,2025-04-27 22:33:00,2026-01-22 22:33:00,active
caa97365-d537-4acf-8efa-cbacf5306cd5,e381a0fc-dbea-4c87-b37c-982e3597eec0,monthly,2025-07-15 17:58:00,2025-11-12 17:58:00,active
d1e5a559-ee7f-482d-bc5a-bd3546f27e15,e381a0fc-dbea-4c87-b37c-982e3597eec0,monthly,2025-07-20 07:12:00,2026-06-15 07:12:00,active
dcb52a82-8ef7-4a32-93bf-7e61c5f6d712,e381a0fc-dbea-4c87-b37c-982e3597eec0,monthly,2025-07-20 06:42:00,2025-09-18 06:42:00,active
f7ee4913-3e31-4947-a15d-1fe72709d646,e381a0fc-dbea-4c87-b37c-982e3597eec0,annual,2025-07-20 06:42:00,2026-07-20 06:42:00,active
73ae0818-e14f-4eb8-bf66-8666bfa9df1e,b83120f0-ccd4-4174-acff-2ba723fb5f5e,monthly,2025-05-03 22:01:00,2025-07-02 22:01:00,canceled
f382f048-f8cf-43e3-94db-f47a34f75e25,b83120f0-ccd4-4174-acff-2ba723fb5f5e,monthly,2025-06-09 15:30:00,2025-10-07 15:30:00,active
07a4ab08-9375-4402-ba78-34eba0f9e97f,22743718-5b02-4470-86d8-5a1c694cdee1,annual,2025-04-25 21:25:00,2026-04-25 21:25:00,active
585a8284-bd1d-4dd1-81d0-414ee49f4e68,22743718-5b02-4470-86d8-5a1c694cdee1,monthly,2025-05-01 08:54:00,2025-12-27 08:54:00,active
12d3ae69-d467-410c-8616-8fe70ed485bd,22743718-5b02-4470-86d8-5a1c694cdee1,annual,2025-05-13 01:25:00,2026-05-13 01:25:00,active
b1e85754-93f6-4813-ae30-0a39a98137f0,22743718-5b02-4470-86d8-5a1c694cdee1,monthly,2025-05-15 01:39:00,2026-06-09 01:39:00,active
2c2148b3-d1cc-4c57-84fd-9b50c1a163a5,22743718-5b02-4470-86d8-5a1c694cdee1,monthly,2025-07-12 10:55:00,2025-09-10 10:55:00,active
4527a8db-9fd2-4ed7-86da-139f5e739504,ce57a73d-a170-4616-a511-b838ea1dcf8b,monthly,2025-05-14 03:00:00,2025-12-10 03:00:00,active
8d23645d-f538-4154-bac9-395656851398,ce57a73d-a170-4616-a511-b838ea1dcf8b,monthly,2025-06-05 07:33:00,2025-08-04 07:33:00,active
4a4797a9-2ca3-44bb-a405-2522755aa1c7,c0dccb78-62be-4eea-b813-0a5670f46e9b,annual,2025-05-20 06:42:00,2026-05-20 06:42:00,active
baab9295-8348-43ec-b628-c8e89ac57866,c0dccb78-62be-4eea-b813-0a5670f46e9b,monthly,2025-05-23 21:14:00,2025-07-22 21:14:00,canceled
c2aebb4e-3e69-4fc1-bafe-3f0dc6736aaa,c0dccb78-62be-4eea-b813-0a5670f46e9b,annual,2025-05-23 21:47:00,2026-05-23 21:47:00,active
91e74fb4-304a-40dc-9a65-bea0b821497a,c0dccb78-62be-4eea-b813-0a5670f46e9b,annual,2025-06-04 00:07:00,2026-06-04 00:07:00,active
15117cb1-9a31-4e92-a02b-84861f3fa2ff,c0dccb78-62be-4eea-b813-0a5670f46e9b,monthly,2025-06-06 11:47:00,2025-11-03 11:47:00,active
fc1b6ec4-862a-4f15-97b6-e910d6b2ccf9,c0dccb78-62be-4eea-b813-0a5670f46e9b,monthly,2025-07-09 16:25:00,2025-09-07 16:25:00,active
59bd70fa-d4d8-4e0a-8a9a-409f2a826e7a,ad4a678a-a7a9-4ce0-a94a-615678d27af7,annual,2025-05-21 07:16:00,2026-05-21 07:16:00,active
bbdd1270-a597-41ea-83c9-c9f4b3bc99cf,ad4a678a-a7a9-4ce0-a94a-615678d27af7,monthly,2025-05-21 07:56:00,2026-07-15 07:56:00,active
167a15ce-6c81-4d8a-9735-7f6768236753,fdc8f0ce-66f1-4ac9-aa74-c3c88d49ac9e,annual,2025-07-22 07:26:00,2026-07-22 07:26:00,active
2e75a4f0-8a6a-4435-bb3e-1045fa68a046,d4a7adff-58c2-46e0-8ad7-013e4be711f2,annual,2025-05-20 04:48:00,2026-05-20 04:48:00,active
64948cdf-c28a-4d94-b78c-a55cba45cd0c,d4a7adff-58c2-46e0-8ad7-013e4be711f2,monthly,2025-05-24 07:37:00,2025-10-21 07:37:00,active
15cd736d-da5a-4fc5-b6f9-90faea29ef9a,d4a7adff-58c2-46e0-8ad7-013e4be711f2,monthly,2025-05-28 00:40:00,2025-11-24 00:40:00,active
d32ed28c-4b9a-4c65-9456-e51b798b5ad9,d4a7adff-58c2-46e0-8ad7-013e4be711f2,monthly,2025-06-07 21:12:00,2025-09-05 21:12:00,active
0a1d6ecf-099d-4389-accb-d76737e9cda1,d4a7adff-58c2-46e0-8ad7-013e4be711f2,monthly,2025-06-13 15:22:00,2025-11-10 15:22:00,active
01941b1d-b430-4c86-b1ef-a3506a5b6cb6,d7b53d2d-acc7-4648-bfdf-b1a942ac7fa0,annual,2025-06-14 02:50:00,2026-06-14 02:50:00,active
b5d134c5-6850-45c1-900b-489e2ea5eb59,d7b53d2d-acc7-4648-bfdf-b1a942ac7fa0,annual,2025-06-29 18:44:00,2026-06-29 18:44:00,active
5842ead2-13cd-4450-b82d-176663650a3b,d7b53d2d-acc7-4648-bfdf-b1a942ac7fa0,annual,2025-06-29 18:53:00,2026-06-29 18:53:00,active
cb249a90-1caf-4e30-af50-f55143abcce6,50196c65-08cd-4123-ae12-1da76eeb0a55,monthly,2025-06-16 05:26:00,2025-08-15 05:26:00,active
b8359815-bb0e-4178-8c6b-4b27b49d9d92,a477500c-1ba6-4af0-812f-12922aab33e6,monthly,2025-07-04 11:47:00,2025-09-02 11:47:00,active
1283daa1-7f7f-4dff-bfb5-475fe5ade59c,f1de5e3c-4e75-4db9-81e3-b3e90390ac85,annual,2025-05-06 12:37:00,2026-05-06 12:37:00,active
017ee19d-1bec-47a1-9925-aa065bda2c0e,2938143e-dbf3-42af-80e2-625c6481902c,monthly,2025-06-14 11:37:00,2025-12-11 11:37:00,active
541f16ae-5ea6-4853-9b1b-098b3108b429,ccc05b24-066c-4c7d-b3ab-c1bc0d91d21c,annual,2025-05-11 21:33:00,2026-05-11 21:33:00,active
0840a566-a528-45c2-96f2-4fd5def0a6ae,ccc05b24-066c-4c7d-b3ab-c1bc0d91d21c,monthly,2025-05-22 19:06:00,2025-09-19 19:06:00,active
917d5632-0e7e-453c-9715-bc84e1c85e6b,ccc05b24-066c-4c7d-b3ab-c1bc0d91d21c,monthly,2025-06-11 11:53:00,2025-11-08 11:53:00,active
fb9e292c-2618-4531-b1d8-45d4e493edbd,ccc05b24-066c-4c7d-b3ab-c1bc0d91d21c,monthly,2025-06-11 11:37:00,2025-08-10 11:37:00,active
612500a2-9d6c-48ab-a283-13dbbba6e66f,3593c2e1-5105-4bb7-b441-63731be767f7,monthly,2025-07-21 11:24:00,2025-10-19 11:24:00,active
6756db57-1f3c-4716-ac0f-b00e056cfc76,babd629f-edb6-4435-be62-077be1b3dcbe,monthly,2025-05-11 05:56:00,2025-10-08 05:56:00,active
274c73d3-dcac-449b-a3f1-d4c7f7f5ee55,babd629f-edb6-4435-be62-077be1b3dcbe,monthly,2025-05-11 06:31:00,2025-11-07 06:31:00,active
172044b3-1a73-40ba-91fc-602abff6f4dc,63a63913-f6b6-41fa-ae3f-360d70fd0fb9,monthly,2025-05-05 22:11:00,2025-12-01 22:11:00,active
729cb958-02f2-4fe0-9e3f-ca29995cb347,63a63913-f6b6-41fa-ae3f-360d70fd0fb9,monthly,2025-05-07 09:54:00,2025-11-03 09:54:00,active
1d975d0a-37d4-4696-af48-831095001862,63a63913-f6b6-41fa-ae3f-360d70fd0fb9,monthly,2025-07-24 06:02:00,2025-10-22 06:02:00,active
fd6b0f0b-116d-4b41-9453-fdf730ed3a0c,e8c0cedc-1746-456e-9228-ed4acbd4efe5,monthly,2025-05-23 21:11:00,2025-07-22 21:11:00,canceled
ff17b64f-363f-4fc1-af6c-bf84476f341f,e8c0cedc-1746-456e-9228-ed4acbd4efe5,monthly,2025-06-03 04:36:00,2025-10-01 04:36:00,active
3a8fe002-40ec-466f-bd4e-7df813763d12,e8c0cedc-1746-456e-9228-ed4acbd4efe5,monthly,2025-06-25 19:20:00,2025-12-22 19:20:00,active
d25a3b1c-60aa-48a2-939b-1af69df2ce78,e8c0cedc-1746-456e-9228-ed4acbd4efe5,annual,2025-07-09 13:22:00,2026-07-09 13:22:00,active
a10f389d-60c6-4f88-9bef-53d2b88843b6,11b5c604-679b-4861-996f-7c9246908432,monthly,2025-06-26 13:55:00,2026-01-22 13:55:00,active
22530e53-1ce2-4a96-83b9-db3e1110b6c6,5187df7c-59e4-498d-ae52-eeb4aee64b46,monthly,2025-07-11 16:00:00,2025-09-09 16:00:00,active
b8906834-f5e8-4de6-9ad2-eebb972fdb79,83fbd0a0-35b1-41e6-9811-41b2ffe09e3d,monthly,2025-05-26 07:17:00,2025-12-22 07:17:00,active
b5a1cead-9e35-43f6-b998-49f95abc8ab2,13619504-3c48-4253-b56f-e6476930a971,monthly,2025-07-09 02:27:00,2025-10-07 02:27:00,active
56709c3f-30d2-451f-aa55-c2a57357e6c6,4a2569f4-7564-48be-892c-1e8da902eb0d,monthly,2025-07-27 01:20:00,2025-10-25 01:20:00,active
8dd35f5a-0d7d-48d2-b920-468f1a4ae5a2,cb091c24-f405-43c6-a833-ff8ea487a543,monthly,2025-06-18 07:01:00,2025-08-17 07:01:00,active
fe1f0d65-ea13-4071-b9b9-542879cf1349,7687f4af-c169-4775-a0c8-f871a218cf24,monthly,2025-07-09 01:40:00,2025-09-07 01:40:00,active
06297d69-8b1e-4953-9a80-9a40468faeac,7a5c8fec-bf0e-4657-b3b2-6d0434458a6a,monthly,2025-05-22 16:01:00,2025-07-21 16:01:00,canceled
e48d4653-4c14-42d6-8287-e90021292210,7a5c8fec-bf0e-4657-b3b2-6d0434458a6a,annual,2025-05-27 08:14:00,2026-05-27 08:14:00,active
f05eb5b1-8157-4e6b-a413-c1e411ca2ad7,721216f5-f333-4430-9a42-1f8d0844a278,monthly,2025-04-30 06:10:00,2025-06-29 06:10:00,canceled
5219e3ef-26ef-406c-a87c-ab204374cbaa,721216f5-f333-4430-9a42-1f8d0844a278,monthly,2025-05-26 17:52:00,2025-10-23 17:52:00,active
e3f98a70-2fb0-44f7-bd43-da293b6cff5c,e4105ed2-e000-4da3-9154-4d5cbf07ea11,annual,2025-05-12 23:32:00,2026-05-12 23:32:00,active
2a17bcb3-fa90-473a-baf7-f4b149ca1af2,e4105ed2-e000-4da3-9154-4d5cbf07ea11,monthly,2025-06-01 20:24:00,2026-06-26 20:24:00,active
f8099258-299a-4308-8b69-6a9b52a501c7,e4105ed2-e000-4da3-9154-4d5cbf07ea11,monthly,2025-06-12 18:58:00,2025-09-10 18:58:00,active
06e843a1-d6b5-4853-88e2-cc2a045f53bd,e4105ed2-e000-4da3-9154-4d5cbf07ea11,monthly,2025-06-20 18:09:00,2025-10-18 18:09:00,active
69bdc629-f1ad-4543-bb5c-043af0f5e055,e4105ed2-e000-4da3-9154-4d5cbf07ea11,annual,2025-06-30 11:33:00,2026-06-30 11:33:00,active
73b03486-550c-4606-9a98-cbe981cce547,e4105ed2-e000-4da3-9154-4d5cbf07ea11,monthly,2025-06-30 11:30:00,2025-11-27 11:30:00,active
1dc88507-77af-4713-b33f-ae967e28e591,e4105ed2-e000-4da3-9154-4d5cbf07ea11,annual,2025-07-05 23:54:00,2026-07-05 23:54:00,active
f9903cf1-2e32-45ac-8d6c-e3a4a7005d6e,6df3d6ab-bd54-4ae6-ac30-63f3d4342791,monthly,2025-05-20 03:38:00,2025-09-17 03:38:00,active
1a77dfc8-79f1-420a-a720-4ca3edf47a4c,6df3d6ab-bd54-4ae6-ac30-63f3d4342791,annual,2025-06-08 14:14:00,2026-06-08 14:14:00,active
84eb54df-6351-41a2-a1e7-d8ad8d85aafb,6df3d6ab-bd54-4ae6-ac30-63f3d4342791,monthly,2025-06-08 14:42:00,2025-11-05 14:42:00,active
66bbeb72-51be-4f04-a6e6-2738718b20bb,6df3d6ab-bd54-4ae6-ac30-63f3d4342791,monthly,2025-06-26 11:58:00,2025-10-24 11:58:00,active
92de1a96-c632-4b22-babd-d92b53729fb3,cf7b9f2c-fd87-444d-8cf9-06da24b978cb,annual,2025-05-15 04:49:00,2026-05-15 04:49:00,active
e25fa910-526d-47f0-bc79-9044e5ec195d,cf7b9f2c-fd87-444d-8cf9-06da24b978cb,annual,2025-05-15 05:12:00,2026-05-15 05:12:00,active
c02c1b45-b6e5-4738-9f23-570b97db46f8,cf7b9f2c-fd87-444d-8cf9-06da24b978cb,monthly,2025-06-16 12:20:00,2025-12-13 12:20:00,active
0cdddd1f-a3d9-4cd0-8762-4e1bcb8e6bcf,c665974d-a1dd-4bd9-8803-1acc13e59ba0,annual,2025-05-12 17:28:00,2026-05-12 17:28:00,active
3d1caa78-a845-4fdd-94b6-f7fa44487b57,c665974d-a1dd-4bd9-8803-1acc13e59ba0,annual,2025-05-31 11:24:00,2026-05-31 11:24:00,active
cd8e6406-79d3-42f8-ac98-2114bb50028d,c665974d-a1dd-4bd9-8803-1acc13e59ba0,monthly,2025-07-22 16:10:00,2026-04-18 16:10:00,active
ca094371-1bed-4f66-8df6-e91a19f49d79,c665974d-a1dd-4bd9-8803-1acc13e59ba0,annual,2025-07-29 22:04:00,2026-07-29 22:04:00,active
776629c0-3719-4aad-adac-d940f212c986,c665974d-a1dd-4bd9-8803-1acc13e59ba0,monthly,2025-07-29 21:53:00,2025-11-26 21:53:00,active
c49bbca5-8e5c-476a-8f6d-e409befb0b39,dd6fabf7-7a4d-45e6-823d-515b6237c606,monthly,2025-06-02 19:09:00,2025-08-01 19:09:00,active
8878a1fb-c377-4b52-ae21-e8851100e85c,dd6fabf7-7a4d-45e6-823d-515b6237c606,monthly,2025-06-10 23:06:00,2025-12-07 23:06:00,active
c1188595-2299-4525-8320-ec219b415148,dd6fabf7-7a4d-45e6-823d-515b6237c606,monthly,2025-06-22 20:09:00,2025-11-19 20:09:00,active
c94ffbd7-5887-4bf2-a15d-0f597fd35678,b66e6dcc-2a6d-4a9e-9556-e126d867b985,monthly,2025-05-10 09:27:00,2025-12-06 09:27:00,active
54a75f0e-cd08-4be6-a321-dc84c4f7b9d8,b66e6dcc-2a6d-4a9e-9556-e126d867b985,monthly,2025-05-10 10:14:00,2026-03-06 10:14:00,active
d07ecaca-6d43-4bbf-b2d9-2bdb1597c1bb,b66e6dcc-2a6d-4a9e-9556-e126d867b985,annual,2025-05-14 06:44:00,2026-05-14 06:44:00,active
1a1286fd-1863-4045-9544-b272d0275ac2,b66e6dcc-2a6d-4a9e-9556-e126d867b985,monthly,2025-06-15 05:13:00,2025-12-12 05:13:00,active
d319f1f9-af8d-418e-b980-b7a3560a773c,b66e6dcc-2a6d-4a9e-9556-e126d867b985,monthly,2025-07-09 02:46:00,2025-09-07 02:46:00,active
c70639ac-8ca2-4bd0-b059-e8ffb40d09ce,c3b98f6b-9c13-4e6b-9355-e26105890279,monthly,2025-05-03 06:57:00,2025-07-02 06:57:00,canceled
5434eae5-374d-4dd0-986b-05f0d6ea4770,c3b98f6b-9c13-4e6b-9355-e26105890279,annual,2025-06-27 20:31:00,2026-06-27 20:31:00,active
160cc51d-a7d1-4020-a2ac-853ef2abd8d0,25bb6de5-bdd2-4470-8186-0e6efab036d9,monthly,2025-05-03 00:31:00,2026-01-28 00:31:00,active
78d44051-22bb-4925-b814-de0ea48782a1,25bb6de5-bdd2-4470-8186-0e6efab036d9,monthly,2025-05-29 18:09:00,2026-01-24 18:09:00,active
75ebb292-fdb3-413b-8bde-6319c51be02f,25bb6de5-bdd2-4470-8186-0e6efab036d9,monthly,2025-06-19 09:45:00,2025-10-17 09:45:00,active
2afd2703-30d9-46ca-835b-231fe79a6713,a36a5a0f-0b75-4486-8e89-a76fc88fd118,monthly,2025-06-03 07:41:00,2025-09-01 07:41:00,active
d7fc41c9-f6c9-495f-b5ec-66c805bb723e,45b6b4fa-015a-4715-926c-3ea8a062f2da,monthly,2025-07-04 02:58:00,2027-01-25 02:58:00,active
e02e29c0-8ecd-4a28-a22d-fef11789ad42,ab9dc707-dfe9-4e82-83d2-77ac79ed5fd3,monthly,2025-07-04 21:50:00,2025-11-01 21:50:00,active
f08fdac4-ca5d-4fb2-b3cc-ab5550866849,17d0ca93-288c-4b43-940d-1503283afe5b,monthly,2025-05-07 06:38:00,2025-07-06 06:38:00,canceled
9372c6de-a6c8-4a02-a942-f8185c590d66,4b458b77-fddb-411c-a079-74709d0fd1db,annual,2025-06-09 11:00:00,2026-06-09 11:00:00,active
e830a562-24cc-4944-bb1f-38dc392042b8,ebfb4e36-8f90-4e7c-ab0e-47b87d1597be,annual,2025-04-27 22:53:00,2026-04-27 22:53:00,active
6e69228b-2b5e-4824-b8a4-94ac9ad4ed23,ebfb4e36-8f90-4e7c-ab0e-47b87d1597be,monthly,2025-06-19 04:58:00,2025-09-17 04:58:00,active
7d1f819a-f558-41bb-8667-233b4934839c,65ff0db6-b03d-4f0f-8a2c-e78956c3135c,monthly,2025-06-23 21:55:00,2025-09-21 21:55:00,active
47428f90-0a61-4028-8053-b440c0dd0917,a59160f0-ece8-47ec-b271-a97d79e17997,annual,2025-07-14 03:27:00,2026-07-14 03:27:00,active
b6d88801-9062-488a-80ed-fdfed22e5f80,7d409f8f-53fd-4b72-99c2-18348852b547,monthly,2025-07-01 09:27:00,2026-02-26 09:27:00,active
23cb0c5a-a955-408e-bb31-90cd910f7a86,4e285784-4a64-4e37-a631-7986dc4fb3e7,monthly,2025-05-13 12:53:00,2025-07-12 12:53:00,canceled
5bb5775f-7153-4e5c-9b60-c254f1b9e80f,fc770853-a840-4fd3-b922-4c6ffc718a7e,monthly,2025-05-22 23:51:00,2025-07-21 23:51:00,canceled
881132bb-b3af-4e56-a031-3be160e66637,fc770853-a840-4fd3-b922-4c6ffc718a7e,monthly,2025-05-29 20:17:00,2026-05-24 20:17:00,active
152705b1-8ee8-48a0-916a-1e46d4a6a2d5,851b2a5a-eea2-4c3b-9b8a-3ac51973d2cf,monthly,2025-07-12 12:28:00,2025-09-10 12:28:00,active
a6d6ebdb-17b5-4bac-8b56-68c588eb4c0a,c6f54645-201b-4af4-863c-e5cb0a2e93f4,annual,2025-05-12 22:40:00,2026-05-12 22:40:00,active
f310d57b-7a3a-4036-bc32-cf512266515d,53eb51ac-8f33-4a0f-ba2e-d433a4056734,monthly,2025-07-12 03:47:00,2025-11-09 03:47:00,active
e88ce3ba-97ee-4589-afa6-2a18ebf3a821,f9d5acea-99c2-4c97-af1c-83f162b44b4d,monthly,2025-06-21 23:47:00,2025-08-20 23:47:00,active
851b18c8-d27b-435f-b2fb-8f5170a3a66d,ecb22343-9903-4148-9b99-a615b8179922,annual,2025-07-26 22:54:00,2026-07-26 22:54:00,active
f7894221-1c90-4b38-ac52-313d428f3b5e,61c0bacd-34b2-441e-94ce-282cdd9de95a,annual,2025-04-29 16:47:00,2026-04-29 16:47:00,active
ee8d293d-f694-497c-a368-966991a7c420,f4fdf2bd-f46c-402d-bb0c-49f8566a41b3,monthly,2025-06-13 22:43:00,2025-10-11 22:43:00,active
7952c483-ed6b-4d3c-abdd-b3af16ed9d85,acf03327-fb8b-4a88-8549-d6091a0c0926,annual,2025-06-07 22:21:00,2026-06-07 22:21:00,active
579d6687-6ed1-4d4e-9411-d75e7c86ac1f,10b67eb8-d09f-4011-892b-8840d32f9403,annual,2025-05-16 21:01:00,2026-05-16 21:01:00,active
